local_path,topic,title,authority,published_at,source_url,download_url,retrieved_at,status,content_hash,file_type,bytes
regions/municipalities/beijing/cases/2016-09-18-台、港、澳人员在内地就业需符合就业许可相关规定.md,cases,台、港、澳人员在内地就业需符合就业许可相关规定,北京市人力资源和社会保障局,2016-09-18,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880173.html,,2026-09-20T22:56:21+08:00,active,bb82647073acf82870e8332ba5082bb30461db456769b93a514ebfd37e9c18b3,markdown,2309
regions/municipalities/beijing/cases/2016-09-18-带薪年休假应由用人单位统筹安排.md,cases,带薪年休假应由用人单位统筹安排,北京市人力资源和社会保障局,2016-09-18,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880171.html,,2026-09-20T22:56:21+08:00,active,70e23c6030cbf449ab141845c8686b829ef255d3d54af4639174ec9c2eb900a3,markdown,2480
regions/municipalities/beijing/cases/2016-09-18-服务期超劳动合同期限，用人单位可终止劳动合同.md,cases,服务期超劳动合同期限，用人单位可终止劳动合同,北京市人力资源和社会保障局,2016-09-18,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880178.html,,2026-09-20T22:56:21+08:00,active,6ff8f1089896e93d90c73c620113fef712542c317e9c608141c53f657d5f87f2,markdown,2160
regions/municipalities/beijing/cases/2016-09-18-用人单位与劳动者不能约定解除条件.md,cases,用人单位与劳动者不能约定解除条件,北京市人力资源和社会保障局,2016-09-18,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880180.html,,2026-09-20T22:56:21+08:00,active,6899921d3ba662b62a53d5b0cd82d67bf9318fc08be21ca507de64b6ba489108,markdown,2034
regions/municipalities/beijing/cases/2016-09-18-签署解除劳动合同协议书后，劳动者另行主张权利未获支持.md,cases,签署解除劳动合同协议书后，劳动者另行主张权利未获支持,北京市人力资源和社会保障局,2016-09-18,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880175.html,,2026-09-20T22:56:21+08:00,active,71f21704b1aaf5325da1434c587147e7c96ceda26f57c0717d4bcc029eb720c6,markdown,2042
regions/municipalities/beijing/cases/2016-09-18-约定加班工资基数需合规.md,cases,约定加班工资基数需合规,北京市人力资源和社会保障局,2016-09-18,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880179.html,,2026-09-20T22:56:21+08:00,active,e3137dce814a290d296f4a7ba6fc27f829c1c0bdd83a40d2345bc15c5ef15421,markdown,2124
regions/municipalities/beijing/cases/2016-10-25-非全日制用工需严格界定.md,cases,非全日制用工需严格界定,北京市人力资源和社会保障局,2016-10-25,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880169.html,,2026-09-20T22:56:21+08:00,active,462053c9c138f8975293725459a8c350a907ea7006c3321d8767d20eb16c4f53,markdown,2440
regions/municipalities/beijing/cases/2016-11-24-用人单位不得协议降低工伤职工停工留薪期待遇.md,cases,用人单位不得协议降低工伤职工停工留薪期待遇,北京市人力资源和社会保障局,2016-11-24,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880168.html,,2026-09-20T22:56:21+08:00,active,ba9a2665fc541f427d4475fc1b937439fef47cd58479f1a8871765f5eee7f547,markdown,2978
regions/municipalities/beijing/cases/2017-01-19-“干一样的活，给的钱不一样”能不能要差额？.md,cases,“干一样的活，给的钱不一样”能不能要差额？,北京市人力资源和社会保障局,2017-01-19,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880167.html,,2026-09-20T22:56:21+08:00,active,02657ec6c8b9b3b02b82bec9d0ec2bc555b0b68ba80f275d353e6daddae189ee,markdown,3150
regions/municipalities/beijing/cases/2017-03-03-经济补偿金计算应以应得工资为标准.md,cases,经济补偿金计算应以应得工资为标准,北京市人力资源和社会保障局,2017-03-03,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880166.html,,2026-09-20T22:56:21+08:00,active,1e07ea77d0c3e0950ac2adc73016801bbb885269aafce1f8f0f71601244c8ffa,markdown,1977
regions/municipalities/beijing/cases/2017-04-06-用人单位要求劳动者支付培训费是否合法.md,cases,用人单位要求劳动者支付培训费是否合法,北京市人力资源和社会保障局,2017-04-06,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880165.html,,2026-09-20T22:56:21+08:00,active,03449da954b3a1823af86d82bc3f4143a18ea98a53c37dacbdb9ef757db5a662,markdown,3222
regions/municipalities/beijing/cases/2017-05-15-签署《离职申请》需谨慎.md,cases,签署《离职申请》需谨慎,北京市人力资源和社会保障局,2017-05-15,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880164.html,,2026-09-20T22:56:21+08:00,active,c64375d64cfd87032e41e15612e35ee3835a1176862d7ec1cd22aaf7c6652498,markdown,2457
regions/municipalities/beijing/cases/2017-05-27-连续工作满十年，单位无权选择终止劳动合同.md,cases,连续工作满十年，单位无权选择终止劳动合同,北京市人力资源和社会保障局,2017-05-27,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880163.html,,2026-09-20T22:56:21+08:00,active,2fa7ebd4af60eba4987cf0b3cf8bd9ecc6b223b2d9c178738d939b7bfe64630a,markdown,2173
regions/municipalities/beijing/cases/2017-07-07-人事争议当事人应当在仲裁时效内维权.md,cases,人事争议当事人应当在仲裁时效内维权,北京市人力资源和社会保障局,2017-07-07,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880160.html,,2026-09-20T22:56:21+08:00,active,29d314ba134b18facf8edf11ab937769cf11a38e6e52087d5b094ca8a40267be,markdown,3795
regions/municipalities/beijing/cases/2017-07-07-女职工的生育津贴应作为月工资计入补偿金计算基数.md,cases,女职工的生育津贴应作为月工资计入补偿金计算基数,北京市人力资源和社会保障局,2017-07-07,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880161.html,,2026-09-20T22:56:21+08:00,active,2cbd09fa74c9173e8c3c2c9143fb12cb324438c84adc5f48ce9626a44728ad42,markdown,1756
regions/municipalities/beijing/cases/2017-07-19-2017年北京市十大劳动争议仲裁典型案例.md,cases,2017年北京市十大劳动争议仲裁典型案例,北京市人力资源和社会保障局,2017-07-19,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880159.html,,2026-09-20T22:56:21+08:00,active,1d1ccda4dc1e4b269750fa77c799106ba3c7f534e208780d6fa2e33f1be46bf5,markdown,25274
regions/municipalities/beijing/cases/2017-09-29-不同意用人单位调岗，个人应及时表达意见.md,cases,不同意用人单位调岗，个人应及时表达意见,北京市人力资源和社会保障局,2017-09-29,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880157.html,,2026-09-20T22:56:21+08:00,active,9cd76154aacb7f3347de20b167625caf72196f93b48d3252c2ca1dcb8dd8db53,markdown,3208
regions/municipalities/beijing/cases/2017-09-29-违反公序良俗，单位有权将员工辞退.md,cases,违反公序良俗，单位有权将员工辞退,北京市人力资源和社会保障局,2017-09-29,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880158.html,,2026-09-20T22:56:21+08:00,active,fb6d5f9e80b43c7b0731e14f024cf51ae34f3a03415f25aa6de1a4d5a01b353b,markdown,1610
regions/municipalities/beijing/cases/2017-11-27-经济补偿金低于我市上年度职工平均工资三倍的，无需缴税.md,cases,经济补偿金低于我市上年度职工平均工资三倍的，无需缴税,北京市人力资源和社会保障局,2017-11-27,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880156.html,,2026-09-20T22:56:21+08:00,active,3562be6438a09391647279933560d9bb83f2d8f73ff0b2c189adf18ecca97b42,markdown,2432
regions/municipalities/beijing/cases/2017-12-29-劳动者未完成离职交接，用人单位无权扣发工资.md,cases,劳动者未完成离职交接，用人单位无权扣发工资,北京市人力资源和社会保障局,2017-12-29,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880155.html,,2026-09-20T22:56:21+08:00,active,a0c2e43f7dad202100f369b57a9df3af5f23948fa1abf869582d02d3be03cd34,markdown,2495
regions/municipalities/beijing/cases/2018-01-31-职工未申请年休假，用人单位亦应支付未休年休假工资.md,cases,职工未申请年休假，用人单位亦应支付未休年休假工资,北京市人力资源和社会保障局,2018-01-31,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880154.html,,2026-09-20T22:56:21+08:00,active,8e66d70ec66ccf406ff78e75b846a53f06af621a6af602ed70b72de75916537b,markdown,1907
regions/municipalities/beijing/cases/2018-03-01-用人单位能否单方面变更劳动者工作地点？.md,cases,用人单位能否单方面变更劳动者工作地点？,北京市人力资源和社会保障局,2018-03-01,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880153.html,,2026-09-20T22:56:21+08:00,active,d372bb1cbc3efcb0a91f37a720d0f8efbed04b769d69373d6d81b0c6101d889f,markdown,3811
regions/municipalities/beijing/cases/2018-04-03-解除劳动合同，“不胜任工作”理由不可滥用.md,cases,解除劳动合同，“不胜任工作”理由不可滥用,北京市人力资源和社会保障局,2018-04-03,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880152.html,,2026-09-20T22:56:21+08:00,active,4f443b939b0a6588272b1f2c5ecf4d315d2be35ea568c5fea4645e9462e3ef3c,markdown,2646
regions/municipalities/beijing/cases/2018-04-28-聘用合同到期终止能否获得经济补偿金.md,cases,聘用合同到期终止能否获得经济补偿金,北京市人力资源和社会保障局,2018-04-28,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880151.html,,2026-09-20T22:56:21+08:00,active,3173545845229f58ddeb52bd158c4d0667675167f50e4761af24c952b5284fab,markdown,3668
regions/municipalities/beijing/cases/2018-05-31-用人单位违法约定试用期需担责.md,cases,用人单位违法约定试用期需担责,北京市人力资源和社会保障局,2018-05-31,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880150.html,,2026-09-20T22:56:21+08:00,active,7031d4f5e5f425bd6494b7743e3c26c9ce9b06f40e9b51a002e28435b54c470b,markdown,2212
regions/municipalities/beijing/cases/2018-07-03-服务期及相关违约金不得随意约定.md,cases,服务期及相关违约金不得随意约定,北京市人力资源和社会保障局,2018-07-03,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880149.html,,2026-09-20T22:56:21+08:00,active,76b915a8a71f33c493df7da58fa16b67cb68450b655cbab1541bfe68f782f721,markdown,3213
regions/municipalities/beijing/cases/2018-07-30-试用期内解除聘用合同需谨慎.md,cases,试用期内解除聘用合同需谨慎,北京市人力资源和社会保障局,2018-07-30,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880148.html,,2026-09-20T22:56:21+08:00,active,a1cc1d7d07fb77501e089a6586d70d1745976dcca372d05c5e9481e0635bc2ee,markdown,3760
regions/municipalities/beijing/cases/2018-08-13-女工“三期”内，用人单位不得擅自调岗降薪.md,cases,女工“三期”内，用人单位不得擅自调岗降薪,北京市人力资源和社会保障局,2018-08-13,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880147.html,,2026-09-20T22:56:21+08:00,active,d68df7d8476902b04a988a47901cc65a9684c919ce62ad8c0db4fec72e76bf82,markdown,2677
regions/municipalities/beijing/cases/2018-10-19-2018年北京市劳动人事争议仲裁十大典型案例.md,cases,2018年北京市劳动人事争议仲裁十大典型案例,北京市人力资源和社会保障局,2018-10-19,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880146.html,,2026-09-20T22:56:21+08:00,active,d9568c61c70da7d93ce09a4f8e2cc6b35ab528c4fd2484e5dc0d793cb3d0f675,markdown,26401
regions/municipalities/beijing/cases/2019-05-22-规章制度不严谨-解除劳动关系系违法.md,cases,规章制度不严谨 解除劳动关系系违法,北京市人力资源和社会保障局,2019-05-22,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880145.html,,2026-09-20T22:56:21+08:00,active,659a1a30a6fd26c4236ea818ca7ed6bdb9ed92a3a9ce61703a0bb14ae3c24480,markdown,2630
regions/municipalities/beijing/cases/2019-11-05-2019年北京市劳动人事争议仲裁十大典型案例.md,cases,2019年北京市劳动人事争议仲裁十大典型案例,北京市人力资源和社会保障局,2019-11-05,https://rsj.beijing.gov.cn/bm/ztzl/dxal/201912/t20191206_880144.html,,2026-09-20T22:56:21+08:00,active,664258a22d83b6bad449590c51bd10b447577574027851b558783e219518e344,markdown,26524
regions/municipalities/beijing/cases/2020-06-11-证人无故未出庭-证言未被采纳.md,cases,证人无故未出庭 证言未被采纳,北京市人力资源和社会保障局,2020-06-11,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202008/t20200811_1979932.html,,2026-09-20T22:56:21+08:00,active,5b6ba4e4851da1e8d9386822010e7d6f5155b7ede88a0f2b9321b3fcf28a1fcc,markdown,1663
regions/municipalities/beijing/cases/2020-07-13-赔偿金与代通知金不会同时获支持.md,cases,赔偿金与代通知金不会同时获支持,北京市人力资源和社会保障局,2020-07-13,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202008/t20200811_1979935.html,,2026-09-20T22:56:21+08:00,active,f9443ae2d55c300123b15282e415479d945e3fd2d9eda76f75ccac2eb202154b,markdown,2292
regions/municipalities/beijing/cases/2020-08-12-不属于受案范围-仲裁申请未受理.md,cases,不属于受案范围 仲裁申请未受理,北京市人力资源和社会保障局,2020-08-12,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202008/t20200811_1979939.html,,2026-09-20T22:56:21+08:00,active,58ba5f0ae787ae3f92d166c285e84c1b6db0e6a0212328512cd4f9bb0f1bea10,markdown,2198
regions/municipalities/beijing/cases/2020-08-27-休带薪年休假是否需获得批准.md,cases,休带薪年休假是否需获得批准,北京市人力资源和社会保障局,2020-08-27,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202008/t20200827_1992482.html,,2026-09-20T22:56:21+08:00,active,98077b7918188c7d263c079cdf859a539475fc4fa74f116914f5fcad12b6e1d6,markdown,2681
regions/municipalities/beijing/cases/2020-09-27-病假期间不得从事第二职业.md,cases,病假期间不得从事第二职业,北京市人力资源和社会保障局,2020-09-27,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202009/t20200927_2099906.html,,2026-09-20T22:56:21+08:00,active,aa348bcabb228b9e021d14c30cafcd04c281375c4581f979dd3323493c52b1ed,markdown,3008
regions/municipalities/beijing/cases/2020-10-23-事业单位工作人员对考核结果有异议，-不属于仲裁受案范围.md,cases,事业单位工作人员对考核结果有异议， 不属于仲裁受案范围,北京市人力资源和社会保障局,2020-10-23,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202010/t20201023_2118922.html,,2026-09-20T22:56:21+08:00,active,796feb8ae4135c7febe26ec96d4b3b0ba62c995397f5e9f90c743b4b948bf126,markdown,2954
regions/municipalities/beijing/cases/2020-11-20-北京市涉新冠肺炎疫情劳动争议仲裁十大典型案例.md,cases,北京市涉新冠肺炎疫情劳动争议仲裁十大典型案例,北京市人力资源和社会保障局,2020-11-20,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202011/t20201120_2141627.html,,2026-09-20T22:56:21+08:00,active,ddf11edbd8467ec033ba95c6ad9422bae25e3e2883e80fc4eabe5f21c9dda7d7,markdown,31627
regions/municipalities/beijing/cases/2021-07-02-工伤职工停工留薪期未满返岗上班，-工资如何支付？.md,cases,工伤职工停工留薪期未满返岗上班， 工资如何支付？,北京市人力资源和社会保障局,2021-07-02,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202107/t20210702_2427410.html,,2026-09-20T22:56:21+08:00,active,ea99668d23768e6c0c31a1b6285801e7b1e66c9d30bd80a914b8c417b1f02a30,markdown,2829
regions/municipalities/beijing/cases/2021-07-02-确认劳动关系，用人单位与劳动者均负有举证责任.md,cases,确认劳动关系，用人单位与劳动者均负有举证责任,北京市人力资源和社会保障局,2021-07-02,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202107/t20210702_2427423.html,,2026-09-20T22:56:21+08:00,active,7c1ecaa97b272ef6685ab60c7f2b63fb4a4ec73e7f351d14face83c23764a45e,markdown,2414
regions/municipalities/beijing/cases/2021-07-05-劳动者提出，后与用人单位协商一致，劳动合同可以解除.md,cases,劳动者提出，后与用人单位协商一致，劳动合同可以解除,北京市人力资源和社会保障局,2021-07-05,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202107/t20210705_2429336.html,,2026-09-20T22:56:21+08:00,active,f6f196ed9aa6bedaa0b04cd3b2db5a202a92dc9dd4f29a08ac9dd896e4173579,markdown,1979
regions/municipalities/beijing/cases/2021-09-08-劳动者因公出差可视为加班.md,cases,劳动者因公出差可视为加班,北京市人力资源和社会保障局,2021-09-08,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202109/t20210908_2487626.html,,2026-09-20T22:56:21+08:00,active,811ec5992da899e29414ba0f4d3354d6504e753cffeca78762a0da0afe01e1f6,markdown,2418
regions/municipalities/beijing/cases/2021-11-05-2021年北京市劳动人事争议仲裁十大典型案例.md,cases,2021年北京市劳动人事争议仲裁十大典型案例,北京市人力资源和社会保障局,2021-11-05,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202111/t20211105_2529673.html,,2026-09-20T22:56:21+08:00,active,c7f759b019e7388198f30f2397e83d21cb25946a1030779e4ec1020620c1a894,markdown,31803
regions/municipalities/beijing/cases/2022-01-21-用人单位不得任意降低劳动者的加班费计算基数.md,cases,用人单位不得任意降低劳动者的加班费计算基数,北京市人力资源和社会保障局,2022-01-21,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202204/t20220413_2676179.html,,2026-09-20T22:56:21+08:00,active,8ff062d7491d85a6e6f06c8fa8b88a4f41314f3916b4622e0c66dfbd1a95b30b,markdown,2099
regions/municipalities/beijing/cases/2022-03-18-应聘登记表是否能视为劳动合同.md,cases,应聘登记表是否能视为劳动合同,北京市人力资源和社会保障局,2022-03-18,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202204/t20220419_2681320.html,,2026-09-20T22:56:21+08:00,active,7bb62d4556ef8bc03518587772dfffede92e28f9035c155d4edea8177f284dee,markdown,3029
regions/municipalities/beijing/cases/2022-04-19-调整工作地点需在合理范围之内.md,cases,调整工作地点需在合理范围之内,北京市人力资源和社会保障局,2022-04-19,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202204/t20220419_2681323.html,,2026-09-20T22:56:21+08:00,active,55dde51e42f1b7a8e57b879b2309e9acbf71533faa27169062bf04dbd58c88ca,markdown,3160
regions/municipalities/beijing/cases/2022-06-02-入职培训应计入劳动关系存续期间.md,cases,入职培训应计入劳动关系存续期间,北京市人力资源和社会保障局,2022-06-02,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202206/t20220602_2727677.html,,2026-09-20T22:56:21+08:00,active,f90cfc954f239541a2d24f2a0990036f1e50e974d2bdc6beec21ee68da0cdd6e,markdown,2904
regions/municipalities/beijing/cases/2022-08-24-劳动者应如实提供与工作相关的个人信息.md,cases,劳动者应如实提供与工作相关的个人信息,北京市人力资源和社会保障局,2022-08-24,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202208/t20220824_2799804.html,,2026-09-20T22:56:21+08:00,active,ec0fc29e27bc9698fde3a65286804d86d51664a5d683fc77b8e07ac556c55395,markdown,1713
regions/municipalities/beijing/cases/2022-09-09-劳动者需服从用人单位的合理调岗安排.md,cases,劳动者需服从用人单位的合理调岗安排,北京市人力资源和社会保障局,2022-09-09,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202211/t20221117_2860674.html,,2026-09-20T22:56:21+08:00,active,e92dce68b9026b1b1d99dd2482d888be57bf4fe15130864437869b094d19326f,markdown,2776
regions/municipalities/beijing/cases/2022-10-10-连续订立二次固定期限劳动合同，劳动者有权要求订立无固定期限劳动合同.md,cases,连续订立二次固定期限劳动合同，劳动者有权要求订立无固定期限劳动合同,北京市人力资源和社会保障局,2022-10-10,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202211/t20221117_2861157.html,,2026-09-20T22:56:21+08:00,active,7aad34b392044f4ccc77542441479521f08a59d90658f57b53985e2f39c05bcd,markdown,3034
regions/municipalities/beijing/cases/2022-11-17-用人单位不得以任何理由收取劳动者财物.md,cases,用人单位不得以任何理由收取劳动者财物,北京市人力资源和社会保障局,2022-11-17,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202211/t20221117_2861158.html,,2026-09-20T22:56:21+08:00,active,6a2685bd59c2261b4d1a34824b617dbc5fd86fedcc3f5f59718be6b034003d78,markdown,1773
regions/municipalities/beijing/cases/2022-12-22-2022年北京市劳动人事争议仲裁典型案例.md,cases,2022年北京市劳动人事争议仲裁典型案例,北京市人力资源和社会保障局,2022-12-22,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202212/t20221222_2882841.html,,2026-09-20T22:56:21+08:00,active,742a1b1716d1451e8e82ec06a89dc669ffb87ffe4b0830943ba2da9a9dfd44d4,markdown,52511
regions/municipalities/beijing/cases/2023-01-06-以完成一定工作任务为期限的劳动合同期满终止应支付终止劳动关系经济补偿.md,cases,以完成一定工作任务为期限的劳动合同期满终止应支付终止劳动关系经济补偿,北京市人力资源和社会保障局,2023-01-06,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202301/t20230106_2892818.html,,2026-09-20T22:56:21+08:00,active,788cf7053fd9252d35a062e5bf9318e199bced32a8239233fd85b2d6ca6b3a8c,markdown,1359
regions/municipalities/beijing/cases/2023-02-27-用人单位以员工拒绝调岗终止劳动合同，需要支付经济补偿吗？.md,cases,用人单位以员工拒绝调岗终止劳动合同，需要支付经济补偿吗？,北京市人力资源和社会保障局,2023-02-27,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202302/t20230227_2924693.html,,2026-09-20T22:56:21+08:00,active,cac52c2d25d61a5ffb25081423947e97c30e057b60d9d74b21a0dd36b1aa6e87,markdown,1987
regions/municipalities/beijing/cases/2023-04-13-房产销售人员离职后，是否能获得在职期间的提成？.md,cases,房产销售人员离职后，是否能获得在职期间的提成？,北京市人力资源和社会保障局,2023-04-13,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202304/t20230413_3031840.html,,2026-09-20T22:56:21+08:00,active,c46c601bb6f69849b6f5b5a896052982a85a9f033093a59a6a4c377faaef6e7e,markdown,1415
regions/municipalities/beijing/cases/2023-06-13-劳动合同经历“空窗期”，违法终止劳动合同不可取.md,cases,劳动合同经历“空窗期”，违法终止劳动合同不可取,北京市人力资源和社会保障局,2023-06-13,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202306/t20230613_3133062.html,,2026-09-20T22:56:21+08:00,active,121a5856a5347823f9db6dbb4d09f0c351bcf7c03e6d872da3aa29ace6d99821,markdown,2018
regions/municipalities/beijing/cases/2023-08-30-临时培训是否等同于变更工作地点？.md,cases,临时培训是否等同于变更工作地点？,北京市人力资源和社会保障局,2023-08-30,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202308/t20230830_3237417.html,,2026-09-20T22:56:21+08:00,active,ea20d9cf1fd1a451b322460ec186b990ce1c63731eeb53edf694a710462be868,markdown,2280
regions/municipalities/beijing/cases/2023-09-22-劳动者医疗期满无法从事原岗位工作，用人单位可否直接解除劳动合同？.md,cases,劳动者医疗期满无法从事原岗位工作，用人单位可否直接解除劳动合同？,北京市人力资源和社会保障局,2023-09-22,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202309/t20230922_3264068.html,,2026-09-20T22:56:21+08:00,active,de9f9ffc7c9105ef0cee7a4f3b31d2573bbd0d937ccc6207f520a4006ee7cfb9,markdown,2133
regions/municipalities/beijing/cases/2023-12-29-2023年北京市劳动人事争议仲裁典型案例.md,cases,2023年北京市劳动人事争议仲裁典型案例,北京市人力资源和社会保障局,2023-12-29,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202312/t20231229_3518105.html,,2026-09-20T22:56:21+08:00,active,2bad39f06539191abd3eff1da27779e9e612b38566c0700a3fd55e70a4366b46,markdown,40828
regions/municipalities/beijing/cases/2023-12-29-北京市发布2023年度十大劳动人事争议仲裁典型案例.md,cases,北京市发布2023年度十大劳动人事争议仲裁典型案例,北京市人力资源和社会保障局（首都之窗发布）,2023-12-29,https://www.beijing.gov.cn/ywdt/gzdt/202312/t20231229_3521081.html,,2026-09-20T23:12:21+08:00,active,158709813d9e455d1d1f5688ad1b07b48720333f98ee3bd4391df0827f1f2dfc,markdown,2338
regions/municipalities/beijing/cases/files/2023-12-29-北京市发布2023年度十大劳动人事争议仲裁典型案例-P020231229644595394397.docx,cases,北京市发布2023年度十大劳动人事争议仲裁典型案例 · 原文附件 P020231229644595394397.docx,北京市人力资源和社会保障局,2023-12-29,https://www.beijing.gov.cn/ywdt/gzdt/202312/t20231229_3521081.html,https://www.beijing.gov.cn/ywdt/gzdt/202312/P020231229644595394397.docx,2026-09-20T23:12:21+08:00,active,5bfcd48677dbd5f593b0d18ae695adeeb360e98a6ffa5ecee02dd8e21ca85a49,docx,44106
regions/municipalities/beijing/cases/2024-03-29-对工资有异议必须3天内提出？约定无效！.md,cases,对工资有异议必须3天内提出？约定无效！,北京市人力资源和社会保障局,2024-03-29,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202412/t20241231_3977502.html,,2026-09-20T22:56:21+08:00,active,932b14608d07daa0eb23cc34c7001ae6a4abf34d4330300251f95fe6d5d3115c,markdown,1014
regions/municipalities/beijing/cases/2024-05-30-入职不满2个月迟到15次-辞退合情合理！.md,cases,入职不满2个月迟到15次 辞退合情合理！,北京市人力资源和社会保障局,2024-05-30,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202412/t20241231_3977632.html,,2026-09-20T22:56:21+08:00,active,3c0134b622888f034a10bc9b7a9dd5227b6cfdb57830a678cce897a6804ab668,markdown,1014
regions/municipalities/beijing/cases/2024-07-05-非全日制用工时间可否计入累计工作年限？.md,cases,非全日制用工时间可否计入累计工作年限？,北京市人力资源和社会保障局,2024-07-05,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202407/t20240705_3739032.html,,2026-09-20T22:56:21+08:00,active,34ab526c8893429ca3e29584f2107b23fcc4bcdb2836f72c9efc81450e9b2ed8,markdown,1868
regions/municipalities/beijing/cases/2024-07-08-年休假休完后，出现当年不享受年休假的情形应如何处理？.md,cases,年休假休完后，出现当年不享受年休假的情形应如何处理？,北京市人力资源和社会保障局,2024-07-08,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202407/t20240708_3740151.html,,2026-09-20T22:56:21+08:00,active,8ca860365698f7a7b203e9cb1b4b08f325c552c49147bf9394a864220607a228,markdown,1757
regions/municipalities/beijing/cases/2024-09-27-故意不签合同-索要双倍工资-“劳动碰瓷”要不得.md,cases,故意不签合同 索要双倍工资 “劳动碰瓷”要不得,北京市人力资源和社会保障局,2024-09-27,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202412/t20241231_3977640.html,,2026-09-20T22:56:21+08:00,active,ade3ef2b16b385bd883077c3915c3d15835b76e7e36b38e9c349c9bc8c724d42,markdown,1014
regions/municipalities/beijing/cases/2024-11-29-把怀孕女职工调岗到外地？不合法！.md,cases,把怀孕女职工调岗到外地？不合法！,北京市人力资源和社会保障局,2024-11-29,https://rsj.beijing.gov.cn/bm/ztzl/dxal/202412/t20241231_3977650.html,,2026-09-20T22:56:21+08:00,active,28d59d911dfd7d819d8ca625df56fa9e64ef266f8e63dfabf0d643cf795081a7,markdown,1014
